household_id,chunk_text
HH2354,"Household HH2354 is located in Village_34, Soba, Kaduna. The respondent is a 26-year-old Male who is Single with an education level of Quranic. Their main crops include Rice, Soybean, and Groundnut, while they also rear Goat, Sheep, and Goat. Reported outputs are 877.7231567604923kg in the wet season and 256.29034154376626kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Public vehicle and the market is 7.66 km away. The main buyer type is Wholesaler."
HH2355,"Household HH2355 is located in Village_48, Giwa, Kaduna. The respondent is a 19-year-old Male who is Single with an education level of Adult Edu.. Their main crops include Cassava, Groundnut, and Maize, while they also rear Pig, Poultry, and Sheep. Reported outputs are 658.2808874180118kg in the wet season and 697.0192813729818kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Animal cart and the market is 16.99 km away. The main buyer type is Processor."
HH2356,"Household HH2356 is located in Village_11, Kafanchan, Kaduna. The respondent is a 29-year-old Female who is Single with an education level of Adult Edu.. Their main crops include Sorghum, Millet, and Maize, while they also rear Goat, Sheep, and Goat. Reported outputs are 630.8527944988059kg in the wet season and 667.4990460134591kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Walking and the market is 17.35 km away. The main buyer type is Wholesaler."
HH2357,"Household HH2357 is located in Village_24, Sabon Gari, Kaduna. The respondent is a 42-year-old Female who is Divorced with an education level of Primary. Their main crops include Tomato, Rice, and Cassava, while they also rear Goat, Sheep, and Poultry. Reported outputs are 338.1224751115571kg in the wet season and 887.8395099668708kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Animal cart and the market is 0.72 km away. The main buyer type is Processor."
HH2358,"Household HH2358 is located in Village_56, Soba, Kaduna. The respondent is a 36-year-old Male who is Single with an education level of Adult Edu.. Their main crops include Maize, Sorghum, and Groundnut, while they also rear Goat, Goat, and Pig. Reported outputs are 605.4998408535193kg in the wet season and 508.282844818802kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Bicycle and the market is 7.71 km away. The main buyer type is Wholesaler."
HH2359,"Household HH2359 is located in Village_57, Kudan, Kaduna. The respondent is a 49-year-old Male who is Married with an education level of None. Their main crops include Tomato, Millet, and Millet, while they also rear Goat, Cattle, and Cattle. Reported outputs are 929.5569719717316kg in the wet season and 472.1177112344443kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Animal cart and the market is 12.37 km away. The main buyer type is Retailer."
HH2360,"Household HH2360 is located in Village_23, Kauru, Kaduna. The respondent is a 54-year-old Female who is Widowed with an education level of Tertiary. Their main crops include Maize, Millet, and Rice, while they also rear Poultry, Pig, and Sheep. Reported outputs are 415.0712823947909kg in the wet season and 750.4536820953039kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Public vehicle and the market is 6.95 km away. The main buyer type is Wholesaler."
HH2361,"Household HH2361 is located in Village_80, Kaduna North, Kaduna. The respondent is a 21-year-old Female who is Single with an education level of Primary. Their main crops include Sorghum, Maize, and Sorghum, while they also rear Goat, Sheep, and Sheep. Reported outputs are 786.1565711309865kg in the wet season and 317.4925150916862kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Bicycle and the market is 17.64 km away. The main buyer type is Wholesaler."
HH2362,"Household HH2362 is located in Village_21, Zaria, Kaduna. The respondent is a 63-year-old Female who is Single with an education level of Primary. Their main crops include Soybean, Maize, and Millet, while they also rear Cattle, Sheep, and Poultry. Reported outputs are 368.3880170769143kg in the wet season and 880.4364187345059kg in the dry season. Irrigation is sourced from None. The farmer has received training. Market access is via Animal cart and the market is 6.21 km away. The main buyer type is Wholesaler."
HH2363,"Household HH2363 is located in Village_21, Kudan, Kaduna. The respondent is a 43-year-old Female who is Single with an education level of None. Their main crops include Cassava, Maize, and Maize, while they also rear Cattle, Cattle, and Poultry. Reported outputs are 344.8019510336427kg in the wet season and 370.5796571346693kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Bicycle and the market is 12.81 km away. The main buyer type is Processor."
HH2364,"Household HH2364 is located in Village_38, Shanga, Kaduna. The respondent is a 32-year-old Female who is Single with an education level of Tertiary. Their main crops include Maize, Tomato, and Groundnut, while they also rear Pig, Cattle, and Sheep. Reported outputs are 218.2430895898564kg in the wet season and 295.3544831044206kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Animal cart and the market is 10.17 km away. The main buyer type is Processor."
HH2365,"Household HH2365 is located in Village_19, Makarfi, Kaduna. The respondent is a 22-year-old Male who is Single with an education level of Primary. Their main crops include Maize, Rice, and Millet, while they also rear Goat, Cattle, and Sheep. Reported outputs are 668.6484230434257kg in the wet season and 769.2552466869187kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Walking and the market is 5.64 km away. The main buyer type is Assembler."
HH2366,"Household HH2366 is located in Village_57, Kudan, Kaduna. The respondent is a 50-year-old Male who is Divorced with an education level of Tertiary. Their main crops include Tomato, Millet, and Groundnut, while they also rear Goat, Sheep, and Pig. Reported outputs are 642.1629591961037kg in the wet season and 565.0529401975248kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Public vehicle and the market is 2.8 km away. The main buyer type is Processor."
HH2367,"Household HH2367 is located in Village_81, Lau, Kaduna. The respondent is a 42-year-old Female who is Single with an education level of Quranic. Their main crops include Millet, Millet, and Cassava, while they also rear Goat, Cattle, and Goat. Reported outputs are 641.8031638496016kg in the wet season and 506.9672209133601kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Public vehicle and the market is 15.6 km away. The main buyer type is Assembler."
HH2368,"Household HH2368 is located in Village_67, Kaduna South, Kaduna. The respondent is a 45-year-old Male who is Widowed with an education level of Adult Edu.. Their main crops include Sorghum, Cassava, and Millet, while they also rear Goat, Sheep, and Goat. Reported outputs are 967.6411864611742kg in the wet season and 813.2755562045616kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Walking and the market is 8.62 km away. The main buyer type is Assembler."
HH2369,"Household HH2369 is located in Village_85, Zaria, Kaduna. The respondent is a 39-year-old Female who is Married with an education level of Secondary. Their main crops include Sorghum, Rice, and Cassava, while they also rear Cattle, Goat, and Goat. Reported outputs are 903.5193118884328kg in the wet season and 234.62093515290013kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Public vehicle and the market is 17.83 km away. The main buyer type is Assembler."
